      3 "000779","0915"
      4 "000779","0920"
      5 "000779","0925"
      5 "000779","0930"
      4 "000779","0935"
      5 "000779","0940"
      4 "000779","0945"
      4 "000779","0950"
      3 "000779","0955"
      6 "000779","1000"
      4 "000779","1005"
      4 "000779","1010"
      4 "000779","1015"
      3 "000779","1020"
      4 "000779","1025"
      3 "000779","1030"
      4 "000779","1035"
      5 "000779","1040"
      4 "000779","1045"
      2 "000779","1050"
      4 "000779","1055"
      2 "000779","1100"
      5 "000779","1105"
      7 "000779","1110"
      2 "000779","1115"
      4 "000779","1120"
      5 "000779","1125"
      4 "000779","1130"
      3 "000779","1135"
      5 "000779","1140"
      3 "000779","1145"
      3 "000779","1150"
      5 "000779","1155"
      9 "000779","1200"
      8 "000779","1205"
      5 "000779","1210"
      3 "000779","1215"
      4 "000779","1220"
      6 "000779","1225"
      4 "000779","1230"
      4 "000779","1235"
      9 "000779","1240"
      5 "000779","1245"
      2 "000779","1250"
      2 "000779","1255"
      3 "000779","1300"
      3 "000779","1305"
      3 "000779","1310"
      2 "000779","1315"
      2 "000779","1320"
      2 "000779","1325"
      2 "000779","1330"
      3 "000779","1335"
      4 "000779","1340"
      3 "000779","1345"
      1 "000779","1350"
      3 "000779","1355"
      3 "000779","1400"
      4 "000779","1405"
      4 "000779","1410"
      2 "000779","1415"
      3 "000779","1420"
      3 "000779","1425"
      4 "000779","1430"
      3 "000779","1435"
      4 "000779","1440"
      2 "000779","1445"
      3 "000779","1450"
      2 "000779","1455"
      3 "000779","1500"
      2 "000779","1505"
      4 "000779","1510"
      3 "000779","1515"
      3 "000779","1520"
      2 "000779","1525"
      2 "000779","1530"
      3 "000779","1535"
      5 "000779","1540"
      2 "000779","1545"
      2 "000779","1550"
      3 "000779","1555"
      2 "000779","1600"
      2 "000779","1605"
      5 "000779","1610"
      2 "000779","1615"
      2 "000779","1620"
      2 "000779","1625"
      2 "000779","1630"
      4 "000779","1635"
      2 "000779","1640"
      2 "000779","1645"
      3 "000779","1650"
      1 "000779","1655"
      3 "000779","1700"
      3 "000779","1705"
      3 "000779","1710"
      3 "000779","1715"
      2 "000779","1720"
      2 "000779","1725"
      1 "000779","1730"
      3 "000779","1735"
      3 "000779","1740"
      2 "000779","1745"
      3 "000779","1750"
      4 "000779","1755"
      3 "000779","1810"
      3 "000779","1815"
      3 "000779","1820"
      2 "000779","1825"
      3 "000779","1830"
      3 "000779","1835"
      2 "000779","1840"
      2 "000779","1845"
      4 "000779","1850"
      3 "000779","1855"
      3 "000779","1900"
      2 "000779","1905"
      4 "000779","1910"
      3 "000779","1915"
      3 "000779","1920"
      3 "000779","1925"
      2 "000779","1930"
      3 "000779","1935"
      3 "000779","1940"
      3 "000779","1945"
      2 "000779","1950"
      3 "000779","1955"
      3 "000779","2000"
      3 "000779","2005"
      2 "000779","2010"
      1 "000779","2015"
      3 "000779","2020"
      4 "000779","2025"
      3 "000779","2030"
      3 "000779","2035"
      3 "000779","2040"
      2 "000779","2045"
      2 "000779","2050"
      2 "000779","2055"
      3 "000779","2110"
      3 "000779","2115"
      3 "000779","2120"
      2 "000779","2125"
      2 "000779","2130"
      2 "000779","2135"
      2 "000779","2140"
      4 "000779","2145"
      2 "000779","2150"
      2 "000779","2155"
      4 "000779","2200"
      4 "000779","2205"
      4 "000779","2210"
      3 "000779","2215"
      3 "000779","2220"
      4 "000779","2225"
      2 "000779","2230"
      3 "000779","2235"
      5 "000779","2240"
      3 "000779","2245"
      4 "000779","2250"
      4 "000779","2255"
      5 "000779","2300"
      3 "000779","2305"
      2 "000779","2310"
      4 "000779","2315"
      3 "000779","2320"
      3 "000779","2325"
      4 "000779","2330"
      3 "000779","2335"
      3 "000779","2340"
      2 "000779","2345"
      4 "000779","2350"
      3 "000779","2355"
     18 "000755","0015"
     11 "000755","0020"
      4 "000755","0025"
      9 "000755","0030"
      7 "000755","0035"
      7 "000755","0040"
     15 "000755","0045"
      7 "000755","0050"
      2 "000755","0055"
     19 "000755","0100"
      8 "000755","0105"
      6 "000755","0110"
      2 "000755","0115"
      8 "000755","0120"
     11 "000755","0125"
      3 "000755","0130"
     11 "000755","0135"
      3 "000755","0140"
      2 "000755","0145"
      1 "000755","0150"
      4 "000755","0155"
      2 "000755","0200"
     10 "000755","0205"
      8 "000755","0210"
      3 "000755","0215"
      6 "000755","0220"
      8 "000755","0225"
      1 "000755","0230"
      3 "000755","0240"
      4 "000755","0245"
      4 "000755","0250"
      3 "000755","0255"
      3 "000755","0300"
      5 "000755","0310"
      2 "000755","0315"
      5 "000755","0325"
      1 "000755","0330"
      1 "000755","0335"
      3 "000755","0340"
      5 "000755","0345"
      5 "000755","0350"
      6 "000755","0410"
      4 "000755","0415"
      6 "000755","0420"
      1 "000755","0425"
      4 "000755","0430"
      6 "000755","0435"
      1 "000755","0440"
      1 "000755","0445"
      1 "000755","0500"
      2 "000755","0505"
      2 "000755","0530"
      1 "000755","0535"
      1 "000755","0545"
      4 "000755","0600"
      2 "000755","0605"
      1 "000755","0610"
      2 "000755","0615"
      3 "000755","0620"
      2 "000755","0630"
      2 "000755","0635"
      1 "000755","0640"
      1 "000755","0645"
      3 "000755","0650"
      1 "000755","0655"
      1 "000755","0700"
      2 "000755","0710"
      1 "000755","0720"
      1 "000755","0725"
      2 "000755","0730"
      3 "000755","0735"
      1 "000755","0740"
      4 "000755","0750"
      3 "000755","0810"
      1 "000755","0815"
      8 "000755","0820"
      3 "000755","0825"
      2 "000755","0830"
      3 "000755","0835"
      5 "000755","0840"
      4 "000755","0845"
      6 "000755","0850"
      4 "000755","0910"
      3 "000755","0915"
     14 "000755","0920"
      5 "000755","0925"
      8 "000755","0930"
      3 "000755","0935"
      1 "000755","0940"
     12 "000755","0945"
      5 "000755","0950"
      6 "000755","0955"
      8 "000755","1000"
     14 "000755","1005"
     13 "000755","1010"
      8 "000755","1015"
      9 "000755","1020"
      6 "000755","1025"
      4 "000755","1030"
      5 "000755","1035"
      5 "000755","1040"
     10 "000755","1045"
      9 "000755","1050"
     17 "000755","1055"
     19 "000755","1100"
     19 "000755","1105"
     20 "000755","1110"
      6 "000755","1115"
      8 "000755","1120"
     22 "000755","1125"
     11 "000755","1130"
     17 "000755","1135"
     11 "000755","1140"
      9 "000755","1145"
     25 "000755","1150"
     22 "000755","1155"
     13 "000755","1205"
     26 "000755","1210"
     18 "000755","1230"
     10 "000755","1235"
     29 "000755","1240"
     70 "000755","1245"
     15 "000755","1250"
     32 "000755","1255"
     22 "000755","1300"
     16 "000755","1305"
     30 "000755","1310"
     45 "000755","1315"
     45 "000755","1320"
     20 "000755","1325"
     20 "000755","1330"
     35 "000755","1335"
     37 "000755","1340"
     21 "000755","1345"
     22 "000755","1350"
     21 "000755","1355"
     22 "000755","1400"
     46 "000755","1405"
     30 "000755","1410"
     34 "000755","1415"
     35 "000755","1420"
     20 "000755","1425"
     28 "000755","1430"
     24 "000755","1435"
     31 "000755","1440"
     33 "000755","1445"
     17 "000755","1450"
     15 "000755","1455"
     11 "000755","1500"
     25 "000755","1505"
     27 "000755","1510"
     19 "000755","1515"
     26 "000755","1520"
      8 "000755","1525"
     30 "000755","1530"
     26 "000755","1535"
     28 "000755","1540"
     32 "000755","1545"
     32 "000755","1550"
     25 "000755","1610"
     17 "000755","1615"
     37 "000755","1620"
     27 "000755","1625"
     36 "000755","1630"
     11 "000755","1635"
     20 "000755","1640"
     24 "000755","1650"
     22 "000755","1655"
      7 "000755","1700"
     19 "000755","1705"
     13 "000755","1710"
     11 "000755","1715"
     27 "000755","1720"
     14 "000755","1725"
     17 "000755","1730"
     33 "000755","1735"
     13 "000755","1740"
      6 "000755","1745"
      8 "000755","1750"
     10 "000755","1755"
     15 "000755","1800"
      9 "000755","1805"
     14 "000755","1810"
      4 "000755","1815"
     14 "000755","1820"
     10 "000755","1825"
      2 "000755","1830"
     14 "000755","1835"
      9 "000755","1840"
     24 "000755","1845"
     10 "000755","1850"
     11 "000755","1855"
     15 "000755","1900"
      6 "000755","1905"
     10 "000755","1910"
      6 "000755","1915"
     11 "000755","1920"
      5 "000755","1925"
     18 "000755","1930"
      7 "000755","1935"
      4 "000755","1940"
     10 "000755","1945"
      1 "000755","1950"
      8 "000755","2010"
     15 "000755","2015"
      5 "000755","2020"
      5 "000755","2025"
      3 "000755","2030"
     12 "000755","2035"
     10 "000755","2040"
      5 "000755","2045"
      5 "000755","2050"
     20 "000755","2055"
      5 "000755","2100"
      5 "000755","2105"
      6 "000755","2110"
     13 "000755","2115"
      7 "000755","2120"
      2 "000755","2125"
      3 "000755","2130"
      5 "000755","2135"
      1 "000755","2140"
      2 "000755","2145"
      3 "000755","2150"
      8 "000755","2155"
      5 "000755","2200"
     11 "000755","2205"
      4 "000755","2210"
     13 "000755","2215"
      4 "000755","2220"
      2 "000755","2230"
     14 "000755","2235"
      9 "000755","2240"
     20 "000755","2245"
     10 "000755","2250"
      1 "000755","2255"
      2 "000755","2315"
      6 "000755","2320"
      4 "000755","2325"
      1 "000755","2330"
      4 "000755","2335"
      2 "000755","2340"
      2 "000755","2345"
      1 "000755","2350"
      2 "000755","2355"
      3 "000793","0000"
      7 "000793","0005"
      7 "000793","0010"
     11 "000793","0015"
     10 "000793","0020"
      3 "000793","0025"
      9 "000793","0030"
      7 "000793","0035"
      6 "000793","0040"
      6 "000793","0045"
      2 "000793","0050"
      8 "000793","0110"
      8 "000793","0115"
     10 "000793","0125"
     14 "000793","0130"
     12 "000793","0135"
      4 "000793","0140"
      6 "000793","0145"
      4 "000793","0150"
      4 "000793","0155"
     11 "000793","0200"
      6 "000793","0205"
     12 "000793","0210"
      3 "000793","0215"
      3 "000793","0220"
     12 "000793","0225"
      6 "000793","0230"
      7 "000793","0235"
      7 "000793","0240"
      8 "000793","0245"
      7 "000793","0250"
     13 "000793","0255"
     11 "000793","0300"
     14 "000793","0305"
      4 "000793","0310"
      7 "000793","0315"
      2 "000793","0320"
      2 "000793","0325"
      3 "000793","0330"
      3 "000793","0335"
      1 "000793","0340"
      2 "000793","0350"
      1 "000793","0355"
      2 "000793","0400"
      2 "000793","0405"
      1 "000793","0410"
      1 "000793","0415"
      1 "000793","0420"
      1 "000793","0435"
      1 "000793","0440"
      1 "000793","0445"
      1 "000793","0450"
      1 "000793","0510"
      1 "000793","0515"
      1 "000793","0605"
      1 "000793","0610"
      2 "000793","0615"
      1 "000793","0625"
      1 "000793","0635"
      1 "000793","0645"
      1 "000793","0655"
      1 "000793","0710"
      1 "000793","0715"
      3 "000793","0725"
      1 "000793","0735"
      1 "000793","0740"
      2 "000793","0750"
      1 "000793","0755"
      1 "000793","0815"
      2 "000793","0820"
      1 "000793","0825"
      2 "000793","0840"
      2 "000793","0850"
      1 "000793","0915"
      2 "000793","0925"
      1 "000793","0930"
      5 "000793","0935"
      2 "000793","0945"
      2 "000793","0950"
      3 "000793","0955"
      4 "000793","1000"
      1 "000793","1005"
      4 "000793","1010"
      8 "000793","1015"
      5 "000793","1020"
      3 "000793","1025"
      5 "000793","1030"
      6 "000793","1035"
     14 "000793","1040"
     10 "000793","1045"
     10 "000793","1050"
     11 "000793","1055"
      9 "000793","1100"
     13 "000793","1105"
      5 "000793","1110"
     10 "000793","1115"
     12 "000793","1120"
     10 "000793","1125"
      9 "000793","1130"
     11 "000793","1135"
      2 "000793","1140"
      8 "000793","1145"
     21 "000793","1150"
     17 "000793","1155"
     20 "000793","1200"
     13 "000793","1205"
     10 "000793","1210"
      9 "000793","1215"
     20 "000793","1220"
     13 "000793","1225"
     13 "000793","1230"
     12 "000793","1235"
      8 "000793","1240"
     10 "000793","1245"
     12 "000793","1250"
     13 "000793","1310"
      8 "000793","1315"
     15 "000793","1320"
     16 "000793","1325"
     17 "000793","1330"
     30 "000793","1335"
     19 "000793","1340"
     10 "000793","1345"
     21 "000793","1350"
     11 "000793","1355"
     24 "000793","1400"
     15 "000793","1405"
      6 "000793","1410"
     13 "000793","1415"
     13 "000793","1420"
      8 "000793","1425"
      6 "000793","1430"
     15 "000793","1435"
     12 "000793","1440"
      6 "000793","1445"
     10 "000793","1450"
     12 "000793","1455"
     24 "000793","1500"
     12 "000793","1505"
     34 "000793","1510"
     23 "000793","1515"
     17 "000793","1520"
     15 "000793","1525"
     16 "000793","1530"
     13 "000793","1535"
     11 "000793","1540"
     21 "000793","1545"
     18 "000793","1550"
     14 "000793","1555"
     15 "000793","1600"
     15 "000793","1605"
     10 "000793","1610"
      5 "000793","1615"
     11 "000793","1620"
     18 "000793","1625"
      9 "000793","1630"
      5 "000793","1635"
      7 "000793","1640"
      4 "000793","1645"
      6 "000793","1650"
     11 "000793","1710"
      1 "000793","1720"
      2 "000793","1725"
      5 "000793","1730"
      4 "000793","1735"
      6 "000793","1740"
      4 "000793","1745"
     11 "000793","1750"
      1 "000793","1755"
      8 "000793","1800"
      1 "000793","1805"
      6 "000793","1810"
      2 "000793","1815"
      3 "000793","1820"
      3 "000793","1825"
      3 "000793","1835"
      3 "000793","1840"
      6 "000793","1845"
      8 "000793","1850"
      4 "000793","1855"
      1 "000793","1900"
      1 "000793","1905"
      1 "000793","1910"
      1 "000793","1915"
      7 "000793","1920"
      1 "000793","1925"
      1 "000793","1930"
      8 "000793","1935"
      6 "000793","1940"
      3 "000793","1945"
      3 "000793","1950"
      4 "000793","1955"
      4 "000793","2000"
      4 "000793","2005"
      4 "000793","2010"
      3 "000793","2015"
      3 "000793","2020"
      2 "000793","2025"
     10 "000793","2030"
      1 "000793","2035"
      2 "000793","2040"
      3 "000793","2045"
      3 "000793","2050"
      2 "000793","2110"
      3 "000793","2115"
      4 "000793","2120"
      2 "000793","2125"
      3 "000793","2130"
      3 "000793","2135"
      1 "000793","2140"
      3 "000793","2145"
      3 "000793","2150"
      5 "000793","2155"
      2 "000793","2200"
      3 "000793","2205"
      4 "000793","2210"
      3 "000793","2220"
      1 "000793","2225"
      2 "000793","2230"
      1 "000793","2235"
      1 "000793","2240"
      1 "000793","2245"
      2 "000793","2250"
      1 "000793","2325"
      1 "000793","2330"
      1 "000793","2335"
      1 "000793","2340"
      1 "000793","2355"
      6 "000753","0010"
      3 "000753","0020"
      4 "000753","0025"
      8 "000753","0030"
      6 "000753","0035"
      2 "000753","0040"
     18 "000753","0045"
      4 "000753","0050"
      2 "000753","0055"
      1 "000753","0100"
      5 "000753","0105"
      1 "000753","0110"
      5 "000753","0115"
      3 "000753","0120"
      5 "000753","0125"
      9 "000753","0135"
      1 "000753","0140"
      2 "000753","0145"
      3 "000753","0150"
      3 "000753","0155"
      8 "000753","0210"
      4 "000753","0215"
      2 "000753","0225"
      5 "000753","0230"
      1 "000753","0240"
      2 "000753","0245"
      2 "000753","0250"
      4 "000753","0255"
      1 "000753","0300"
     13 "000753","0305"
      1 "000753","0310"
      4 "000753","0315"
      1 "000753","0320"
      4 "000753","0325"
      1 "000753","0330"
      2 "000753","0340"
      2 "000753","0345"
      2 "000753","0350"
     17 "000753","0355"
      4 "000753","0410"
      1 "000753","0415"
      5 "000753","0420"
      1 "000753","0425"
      1 "000753","0430"
      2 "000753","0435"
      1 "000753","0440"
      1 "000753","0445"
      3 "000753","0450"
      1 "000753","0455"
      3 "000753","0500"
      1 "000753","0505"
      3 "000753","0510"
      5 "000753","0515"
      1 "000753","0520"
      1 "000753","0525"
      3 "000753","0530"
      1 "000753","0550"
     10 "000753","0610"
      1 "000753","0615"
      2 "000753","0620"
     10 "000753","0625"
      1 "000753","0640"
      1 "000753","0655"
     18 "000753","0700"
      2 "000753","0705"
      3 "000753","0710"
      1 "000753","0720"
      1 "000753","0725"
      2 "000753","0740"
      1 "000753","0750"
      1 "000753","0755"
      2 "000753","0805"
      5 "000753","0820"
      3 "000753","0825"
      2 "000753","0830"
      1 "000753","0835"
      7 "000753","0840"
      5 "000753","0845"
      4 "000753","0910"
     10 "000753","0915"
      3 "000753","0920"
      7 "000753","0925"
      1 "000753","0930"
      2 "000753","0935"
      1 "000753","0940"
      2 "000753","0950"
      1 "000753","1000"
     26 "000753","1005"
     10 "000753","1010"
     13 "000753","1015"
      4 "000753","1020"
      4 "000753","1025"
      2 "000753","1030"
     11 "000753","1040"
     42 "000753","1045"
     48 "000753","1050"
     38 "000753","1055"
     33 "000753","1100"
     17 "000753","1105"
     25 "000753","1110"
      9 "000753","1115"
      2 "000753","1120"
      8 "000753","1125"
     27 "000753","1130"
     46 "000753","1135"
     23 "000753","1140"
     46 "000753","1145"
     18 "000753","1150"
     14 "000753","1155"
      6 "000753","1200"
      8 "000753","1205"
     20 "000753","1210"
     13 "000753","1215"
     61 "000753","1220"
     21 "000753","1225"
     24 "000753","1230"
     28 "000753","1235"
      6 "000753","1240"
     27 "000753","1245"
     18 "000753","1250"
     36 "000753","1255"
     26 "000753","1300"
     32 "000753","1305"
     29 "000753","1310"
     21 "000753","1315"
     13 "000753","1320"
     22 "000753","1325"
     23 "000753","1330"
     22 "000753","1335"
     44 "000753","1340"
     36 "000753","1345"
     18 "000753","1350"
     20 "000753","1355"
     29 "000753","1400"
     34 "000753","1405"
     41 "000753","1410"
     62 "000753","1415"
     17 "000753","1420"
     49 "000753","1425"
     22 "000753","1430"
     25 "000753","1435"
     24 "000753","1440"
     17 "000753","1445"
     82 "000753","1450"
     20 "000753","1455"
     29 "000753","1500"
    120 "000753","1505"
     74 "000753","1510"
     66 "000753","1515"
     65 "000753","1520"
     52 "000753","1525"
     37 "000753","1530"
     30 "000753","1535"
     18 "000753","1540"
     34 "000753","1545"
     11 "000753","1550"
     26 "000753","1555"
     29 "000753","1600"
     26 "000753","1605"
     39 "000753","1610"
     21 "000753","1615"
     47 "000753","1620"
     20 "000753","1625"
     27 "000753","1630"
     13 "000753","1635"
      9 "000753","1640"
     12 "000753","1645"
     30 "000753","1650"
     32 "000753","1655"
     27 "000753","1700"
      8 "000753","1705"
     13 "000753","1710"
     50 "000753","1715"
     17 "000753","1720"
      7 "000753","1725"
     12 "000753","1730"
     20 "000753","1735"
     14 "000753","1740"
     11 "000753","1745"
      3 "000753","1750"
      4 "000753","1755"
      4 "000753","1810"
      3 "000753","1815"
      5 "000753","1820"
      5 "000753","1825"
      1 "000753","1830"
     13 "000753","1840"
      1 "000753","1845"
     13 "000753","1850"
      9 "000753","1855"
      1 "000753","1900"
      5 "000753","1905"
     32 "000753","1910"
      9 "000753","1915"
      2 "000753","1920"
     13 "000753","1925"
      6 "000753","1930"
      1 "000753","1935"
      2 "000753","1940"
      1 "000753","1945"
      1 "000753","1955"
      2 "000753","2000"
     10 "000753","2005"
      1 "000753","2010"
      4 "000753","2015"
      3 "000753","2020"
     14 "000753","2025"
     11 "000753","2030"
      2 "000753","2035"
      9 "000753","2040"
     21 "000753","2045"
      4 "000753","2050"
      4 "000753","2055"
      1 "000753","2110"
      4 "000753","2115"
      1 "000753","2120"
     18 "000753","2125"
      3 "000753","2130"
      1 "000753","2135"
      1 "000753","2140"
      3 "000753","2145"
      2 "000753","2150"
      1 "000753","2155"
      2 "000753","2205"
      4 "000753","2210"
      2 "000753","2215"
      2 "000753","2220"
     10 "000753","2225"
      3 "000753","2230"
      3 "000753","2240"
      3 "000753","2245"
      5 "000753","2250"
      1 "000753","2315"
      2 "000753","2325"
      1 "000753","2335"
      2 "000753","2340"
      2 "000753","2350"
      1 "000753","2355"
      5 "000750","0000"
      2 "000750","0005"
      2 "000750","0010"
      3 "000750","0015"
      3 "000750","0020"
      4 "000750","0025"
      6 "000750","0030"
      9 "000750","0035"
      4 "000750","0040"
      3 "000750","0045"
      3 "000750","0050"
      4 "000750","0055"
      4 "000750","0100"
      2 "000750","0105"
     16 "000750","0110"
      8 "000750","0115"
      4 "000750","0120"
      4 "000750","0125"
      7 "000750","0130"
      7 "000750","0135"
      3 "000750","0140"
      4 "000750","0145"
      2 "000750","0150"
      6 "000750","0155"
      4 "000750","0200"
      3 "000750","0205"
      3 "000750","0210"
      9 "000750","0215"
     23 "000750","0220"
      5 "000750","0225"
      4 "000750","0230"
      3 "000750","0235"
      4 "000750","0240"
      5 "000750","0245"
      4 "000750","0250"
      5 "000750","0310"
      5 "000750","0315"
      6 "000750","0320"
      3 "000750","0325"
      4 "000750","0330"
      5 "000750","0335"
      4 "000750","0340"
      8 "000750","0345"
      5 "000750","0350"
      4 "000750","0355"
      3 "000750","0400"
      4 "000750","0405"
      5 "000750","0410"
      5 "000750","0415"
      4 "000750","0420"
      3 "000750","0425"
      5 "000750","0430"
      4 "000750","0435"
      2 "000750","0440"
      6 "000750","0445"
      3 "000750","0450"
      3 "000750","0455"
      3 "000750","0500"
      3 "000750","0505"
      9 "000750","0510"
      4 "000750","0515"
      2 "000750","0520"
      4 "000750","0525"
      3 "000750","0530"
      4 "000750","0535"
      2 "000750","0540"
      2 "000750","0545"
      3 "000750","0550"
      2 "000750","0555"
      4 "000750","0600"
      3 "000750","0605"
      2 "000750","0610"
      4 "000750","0615"
      3 "000750","0620"
      4 "000750","0625"
      2 "000750","0630"
      5 "000750","0635"
      4 "000750","0640"
      6 "000750","0645"
      4 "000750","0650"
      5 "000750","0710"
      3 "000750","0715"
      6 "000750","0720"
     17 "000750","0725"
     12 "000750","0730"
     28 "000750","0735"
     16 "000750","0740"
     13 "000750","0745"
     20 "000750","0750"
     17 "000750","0755"
     17 "000750","0800"
     12 "000750","0805"
     20 "000750","0810"
     12 "000750","0815"
     10 "000750","0820"
     14 "000750","0825"
     16 "000750","0830"
     14 "000750","0835"
     11 "000750","0840"
     17 "000750","0845"
      9 "000750","0850"
     11 "000750","0855"
     25 "000750","0910"
     13 "000750","0915"
      8 "000750","0920"
      7 "000750","0925"
     27 "000750","0930"
     20 "000750","0935"
     12 "000750","0940"
     12 "000750","0945"
     23 "000750","0950"
     18 "000750","0955"
     21 "000750","1000"
     23 "000750","1005"
     15 "000750","1010"
     20 "000750","1015"
     21 "000750","1020"
     14 "000750","1025"
     14 "000750","1030"
     18 "000750","1035"
